Year,Language,Value,Percentage
2006,Finnish,139.764385,0.00001423
2006,Norwegian,139.759468,0.00001423
2006,Danish,118.504429,0.00001206
2006,Turkish,100.202169,0.00001020
2006,Arabic,94.114051,0.00000958
2006,Catalan,81.967672,0.00000834
2006,Greek,75.911267,0.00000773
2006,Esperanto,69.829782,0.00000711
2006,Czech,63.72237,0.00000649
2006,Romanian,51.606233,0.00000525
2006,Quechua,51.596181,0.00000525
2006,Serbian,48.580512,0.00000495
2006,Basque,39.456888,0.00000402
2006,Lithuanian,33.388792,0.00000340
2006,Galician,33.384905,0.00000340
2006,Ukrainian,24.274509,0.00000247
2006,Hungarian,21.246343,0.00000216
2006,Kazakh,21.246283,0.00000216
2006,Icelandic,18.205882,0.00000185
2006,Norwegian-N,18.205882,0.00000185
2006,Turkmen,15.180377,0.00000155
2006,Zulu,15.179572,0.00000155
2006,Tagalog,15.171568,0.00000154
2006,Albanian,12.139261,0.00000124
2006,Malay,12.13902,0.00000124
2006,Thai,12.137523,0.00000124
2006,Maltese,9.10585,0.00000093
2006,Pashto,9.105841,0.00000093
2006,Twi,9.104855,0.00000093
2006,Irish,9.102941,0.00000093
2006,Hindi,9.102941,0.00000093
2006,Swahili,9.102941,0.00000093
2006,Uighur,6.070191,0.00000062
2006,Kyrgyz,6.068627,0.00000062
2006,Bulgarian,6.068627,0.00000062
2006,Tigrinya,6.068627,0.00000062
2006,Estonian,3.034314,0.00000031
2006,Telugu,0,0.00000000
2007,Portuguese,9577008.97,0.98021436
2007,English,157372.1168,0.01610716
2007,Spanish,18071.41584,0.00184962
2007,French,3470.051632,0.00035516
2007,Italian,3241.293922,0.00033175
2007,German,2905.577942,0.00029739
2007,Chinese,1899.407449,0.00019441
2007,Japanese,1771.538899,0.00018132
2007,Breton,1061.251435,0.00010862
2007,Korean,907.207552,0.00009285
2007,Dutch,450.428021,0.00004610
2007,Swedish,280.442284,0.00002870
2007,Russian,279.212179,0.00002858
2007,Hebrew,156.511587,0.00001602
2007,Danish,138.481793,0.00001417
2007,Norwegian,124.640387,0.00001276
2007,Arabic,123.083868,0.00001260
2007,Turkish,112.400617,0.00001150
2007,Polish,110.878927,0.00001135
2007,Afrikaans,71.374327,0.00000731
2007,Finnish,71.35091,0.00000730
2007,Romanian,69.810102,0.00000715
2007,Latin,48.592482,0.00000497
2007,Greek,48.543052,0.00000497
2007,Quechua,47.06392,0.00000482
2007,Czech,44.000246,0.00000450
2007,Hungarian,40.983033,0.00000419
2007,Tagalog,33.371598,0.00000342
2007,Catalan,33.368026,0.00000342
2007,Norwegian-N,31.846378,0.00000326
2007,Slovak,22.766289,0.00000233
2007,Ukrainian,22.756725,0.00000233
2007,Serbian,21.235982,0.00000217
2007,Galician,21.232223,0.00000217
2007,Indonesian,18.208517,0.00000186
2007,Esperanto,13.648173,0.00000140
2007,Lithuanian,12.135308,0.00000124
2007,Hindi,12.134548,0.00000124
2007,Icelandic,12.132557,0.00000124
2007,Basque,10.618007,0.00000109
2007,Tigrinya,9.100456,0.00000093
2007,Punjabi,9.100415,0.00000093
2007,Xhosa,9.100058,0.00000093
2007,Rhaeto-Romance,9.100053,0.00000093
2007,Zulu,9.098782,0.00000093
2007,Thai,7.585719,0.00000078
2007,Latvian,7.585689,0.00000078
2007,Swahili,7.584855,0.00000078
2007,Slovenian,7.583168,0.00000078
2007,Somali,6.067772,0.00000062
2007,Turkmen,6.067552,0.00000062
2007,Tatar,6.066012,0.00000062
2007,Estonian,6.065855,0.00000062
2007,Sinhalese,6.065855,0.00000062
2007,Oriya,4.550648,0.00000047
2007,Bosnian,3.033892,0.00000031
2007,Pashto,3.032927,0.00000031
2007,Macedonian,3.032927,0.00000031
2007,Interlingua,3.032927,0.00000031
2007,Urdu,1.516464,0.00000016
2007,Tajik,1.516464,0.00000016
2007,Albanian,1.516464,0.00000016
2007,Kannada,1.516464,0.00000016
2008,Portuguese,9728586.954,0.98409307
2008,English,124305.4597,0.01257409
2008,Spanish,16143.0185,0.00163294
2008,French,3741.587567,0.00037848
2008,German,2830.006159,0.00028627
2008,Italian,2757.097507,0.00027889
2008,Chinese,2423.681929,0.00024517
2008,Japanese,1685.737009,0.00017052
2008,Korean,743.802643,0.00007524
2008,Dutch,517.177272,0.00005231
2008,Breton,307.979702,0.00003115
2008,Swedish,206.006532,0.00002084
2008,Russian,172.582916,0.00001746
2008,Turkish,140.147211,0.00001418
2008,Afrikaans,108.112578,0.00001094
2008,Danish,97.199219,0.00000983
2008,Norwegian,87.572773,0.00000886
2008,Hebrew,86.570732,0.00000876
2008,Finnish,80.178213,0.00000811
2008,Polish,77.928781,0.00000788
2008,Arabic,64.090349,0.00000648
2008,Galician,59.76116,0.00000605
2008,Catalan,40.559153,0.00000410
2008,Quechua,39.471364,0.00000399
2008,Latin,37.383358,0.00000378
2008,Czech,37.356402,0.00000378
2008,Slovak,36.274718,0.00000367
2008,Greek,35.196619,0.00000356
2008,Romanian,33.084463,0.00000335
2008,Serbian,28.803156,0.00000291
2008,Hungarian,23.472702,0.00000237
2008,Norwegian-N,21.331737,0.00000216
2008,Ukrainian,20.276549,0.00000205
2008,Tagalog,19.201894,0.00000194
2008,Kazakh,19.1994,0.00000194
2008,Croatian,19.197724,0.00000194
2008,Slovenian,18.135327,0.00000183
2008,Latvian,17.066314,0.00000173
2008,Thai,15.994092,0.00000162
2008,Basque,15.993073,0.00000162
2008,Zulu,14.929404,0.00000151
2008,Lithuanian,12.798021,0.00000129
2008,Indonesian,12.796199,0.00000129
2008,Interlingua,11.732989,0.00000119
2008,Albanian,11.73296,0.00000119
2008,Icelandic,9.597388,0.00000097
2008,Persian,8.532086,0.00000086
2008,Bulgarian,8.529759,0.00000086
2008,Rhaeto-Romance,7.465523,0.00000076
2008,Urdu,6.400838,0.00000065
2008,Bosnian,6.398138,0.00000065
2008,Tatar,6.397229,0.00000065
2008,Estonian,6.397229,0.00000065
2008,Hindi,5.331024,0.00000054
2008,Armenian,5.331024,0.00000054
2008,Sesotho,2.133049,0.00000022
2008,Maori,2.13241,0.00000022
2008,Lingala,1.066205,0.00000011
2008,Tonga,0,0.00000000
2009,Portuguese,9826539.748,0.98499667
2009,English,120603.7655,0.01208913
2009,Spanish,15456.99752,0.00154938
2009,French,2976.370747,0.00029835
2009,Italian,2333.111457,0.00023387
2009,German,2022.481533,0.00020273
2009,Chinese,1838.393491,0.00018428
2009,Japanese,1613.262447,0.00016171
2009,Korean,632.762536,0.00006343
2009,Breton,485.91049,0.00004871
2009,Dutch,378.31704,0.00003792
2009,Russian,146.039141,0.00001464
2009,Swedish,137.513804,0.00001378
2009,Hebrew,120.212268,0.00001205
2009,Turkish,98.279393,0.00000985
2009,Polish,93.253806,0.00000935
2009,Danish,87.395514,0.00000876
2009,Afrikaans,84.033854,0.00000842
2009,Galician,68.101908,0.00000683
2009,Norwegian,63.218193,0.00000634
2009,Arabic,54.058358,0.00000542
2009,Finnish,44.917853,0.00000450
2009,Catalan,43.236656,0.00000433
2009,Quechua,39.892762,0.00000400
2009,Greek,28.241043,0.00000283
2009,Hungarian,26.589886,0.00000267
2009,Romanian,23.265798,0.00000233
2009,Czech,22.420868,0.00000225
2009,Thai,21.591343,0.00000216
2009,Esperanto,20.751585,0.00000208
2009,Latin,18.276946,0.00000183
2009,Ukrainian,13.290098,0.00000133
2009,Norwegian-N,10.795017,0.00000108
2009,Indonesian,10.790824,0.00000108
2009,Vietnamese,9.96329,0.00000100
2009,Croatian,9.962255,0.00000100
2009,Rhaeto-Romance,9.134395,0.00000092
2009,Bulgarian,7.471732,0.00000075
2009,Slovenian,5.810812,0.00000058
2009,Interlingua,4.98038,0.00000050
2009,Sinhalese,3.320254,0.00000033
2009,Mongolian,3.320254,0.00000033
2009,Armenian,2.49019,0.00000025
2009,Zulu,2.49019,0.00000025
2010,Portuguese,9596975.603,0.98007183
2010,English,172144.5841,0.01757992
2010,Spanish,12074.24115,0.00123306
2010,French,2261.563181,0.00023096
2010,Chinese,1927.797394,0.00019687
2010,Italian,1634.325458,0.00016690
2010,German,1375.696726,0.00014049
2010,Japanese,1085.460689,0.00011085
2010,Korean,507.049195,0.00005178
2010,Breton,358.643108,0.00003663
2010,Dutch,321.553458,0.00003284
2010,Afrikaans,267.145464,0.00002728
2010,Russian,182.448464,0.00001863
2010,Turkish,138.516175,0.00001415
2010,Arabic,101.817488,0.00001040
2010,Swedish,91.826394,0.00000938
2010,Polish,83.039598,0.00000848
2010,Hebrew,81.607733,0.00000833
2010,Norwegian,51.959145,0.00000531
2010,Danish,47.612866,0.00000486
2010,Czech,36.780445,0.00000376
2010,Catalan,33.918425,0.00000346
2010,Finnish,33.150431,0.00000339
2010,Bulgarian,31.713038,0.00000324
2010,Greek,30.266702,0.00000309
2010,Hungarian,22.349167,0.00000228
2010,Tagalog,20.177334,0.00000206
2010,Quechua,18.010786,0.00000184
2010,Indonesian,15.848787,0.00000162
2010,Romanian,15.845916,0.00000162
2010,Guarani,15.118821,0.00000154
2010,Basque,13.683993,0.00000140
2010,Esperanto,12.245225,0.00000125
2010,Norwegian-N,12.240118,0.00000125
2010,Serbian,10.803377,0.00000110
2010,Malay,10.799158,0.00000110
2010,Ukrainian,10.08066,0.00000103
2010,Kazakh,8.642866,0.00000088
2010,Bosnian,7.201367,0.00000074
2010,Thai,7.201042,0.00000074
2010,Bengali,7.199439,0.00000074
2010,Persian,6.480289,0.00000066
2010,Croatian,5.04136,0.00000051
2010,Punjabi,5.040969,0.00000051
2010,Latin,3.599737,0.00000037
2010,Oromo,2.879776,0.00000029
2010,Sanskrit,2.160519,0.00000022
2010,Zulu,2.159832,0.00000022
2010,Malayalam,1.439888,0.00000015
2011,Portuguese,9593458.372,0.97282409
2011,English,240321.5872,0.02436980
2011,Spanish,12550.35277,0.00127267
2011,Chinese,4943.75043,0.00050132
2011,French,2475.661919,0.00025104
2011,German,1613.309477,0.00016360
2011,Italian,1499.191981,0.00015203
2011,Japanese,1280.696004,0.00012987
2011,Korean,936.065911,0.00009492
2011,Afrikaans,426.278594,0.00004323
2011,Dutch,263.468633,0.00002672
2011,Swedish,183.358255,0.00001859
2011,Russian,167.324427,0.00001697
2011,Turkish,150.763831,0.00001529
2011,Polish,147.862966,0.00001499
2011,Breton,146.598548,0.00001487
2011,Arabic,121.261507,0.00001230
2011,Hebrew,118.129429,0.00001198
2011,Romanian,88.960924,0.00000902
2011,Bulgarian,72.604752,0.00000736
2011,Danish,58.239686,0.00000591
2011,Greek,47.406603,0.00000481
2011,Catalan,34.083124,0.00000346
2011,Norwegian,29.275827,0.00000297
2011,Finnish,29.264944,0.00000297
2011,Persian,25.322515,0.00000257
2011,Czech,24.789479,0.00000251
2011,Hungarian,22.786672,0.00000231
2011,Indonesian,22.783546,0.00000231
2011,Thai,22.50537,0.00000228
2011,Indonesian,21.119662,0.00000214
2011,Croatian,16.026717,0.00000163
2011,Serbian,15.748663,0.00000160
2011,Esperanto,15.734095,0.00000160
2011,Tagalog,14.319837,0.00000145
2011,Quechua,11.795412,0.00000120
2011,Basque,9.269858,0.00000094
2011,Vietnamese,8.990033,0.00000091
2011,Galician,8.142836,0.00000083
2011,Slovak,7.01867,0.00000071
2011,Kazakh,6.177292,0.00000063
2011,Norwegian-N,5.052994,0.00000051
2011,Rhaeto-Romance,4.491173,0.00000046
2011,Bosnian,3.928908,0.00000040
2011,Mongolian,3.647971,0.00000037
2011,Latin,3.088169,0.00000031
2011,Icelandic,2.805918,0.00000028
2011,Nyanja,2.526744,0.00000026
2011,Maori,2.52589,0.00000026
2011,Igbo,2.245807,0.00000023
2011,Faroese,1.683746,0.00000017
2011,Yoruba,1.403215,0.00000014
2011,Hindi,1.40281,0.00000014
2011,Oriya,1.122582,0.00000011
2012,Portuguese,9448969.344,0.95848243
2012,English,375742.9443,0.03811453
2012,Spanish,15323.17282,0.00155435
2012,Chinese,5440.798,0.00055190
2012,French,2828.586519,0.00028693
2012,German,1882.461192,0.00019095
2012,Italian,1783.657083,0.00018093
2012,Japanese,1370.144633,0.00013898
2012,Korean,1133.162312,0.00011495
2012,Breton,1017.762772,0.00010324
2012,Afrikaans,840.723804,0.00008528
2012,Dutch,316.85644,0.00003214
2012,Russian,218.464991,0.00002216
2012,Turkish,185.499712,0.00001882
2012,Swedish,145.236472,0.00001473
2012,Hebrew,125.508362,0.00001273
2012,Arabic,122.18318,0.00001239
2012,Polish,103.581603,0.00001051
2012,Danish,76.979513,0.00000781
2012,Indonesian,67.537411,0.00000685
2012,Catalan,58.883432,0.00000597
2012,Bulgarian,53.711516,0.00000545
2012,Finnish,49.349004,0.00000501
2012,Indonesian,44.794437,0.00000454
2012,Norwegian,39.914695,0.00000405
2012,Vietnamese,37.612591,0.00000382
2012,Greek,32.990705,0.00000335
2012,Czech,26.069301,0.00000264
2012,Romanian,24.563465,0.00000249
2012,Croatian,22.142766,0.00000225
2012,Persian,20.859364,0.00000212
2012,Hungarian,20.40337,0.00000207
2012,Serbian,17.931684,0.00000182
2012,Thai,17.196593,0.00000174
2012,Ukrainian,15.209196,0.00000154
2012,Basque,10.548831,0.00000107
2012,Galician,10.310814,0.00000105
2012,Esperanto,9.32105,0.00000095
2012,Slovak,8.833425,0.00000090
2012,Quechua,8.590759,0.00000087
2012,Slovenian,7.116456,0.00000072
2012,Tagalog,7.114323,0.00000072
2012,Lithuanian,5.148445,0.00000052
2012,Swahili,3.922916,0.00000040
2012,Latin,3.678838,0.00000037
2012,Tswana,3.433244,0.00000035
2012,Guarani,2.2057,0.00000022
2012,Xhosa,1.960631,0.00000020
2012,Mongolian,1.470462,0.00000015
2012,Ewe,0.490235,0.00000005
2013,Portuguese,9430883.604,0.94976149
2013,English,404999.4218,0.04078651
2013,Portuguese-B,58227.90318,0.00586399
2013,Spanish,14507.76495,0.00146104
2013,Chinese,5563.273699,0.00056026
2013,French,2838.481397,0.00028586
2013,Afrikaans,2253.883281,0.00022698
2013,German,1789.911967,0.00018026
2013,Italian,1755.795668,0.00017682
2013,Japanese,1327.496781,0.00013369
2013,Portuguese-P,1151.610639,0.00011598
2013,Breton,1096.28858,0.00011040
2013,Korean,1015.199162,0.00010224
2013,Turkish,575.140075,0.00005792
2013,Dutch,331.68199,0.00003340
2013,Russian,260.271535,0.00002621
2013,Polish,152.520241,0.00001536
2013,Swedish,124.178698,0.00001251
2013,Arabic,121.00197,0.00001219
2013,Hebrew,94.745476,0.00000954
2013,Catalan,82.667739,0.00000833
2013,Danish,74.866818,0.00000754
2013,Finnish,62.832503,0.00000633
2013,Norwegian,54.163659,0.00000545
2013,Indonesian,43.027273,0.00000433
2013,Czech,32.823207,0.00000331
2013,Vietnamese,30.924928,0.00000311
2013,Greek,30.183367,0.00000304
2013,Hungarian,29.418378,0.00000296
2013,Bulgarian,28.630112,0.00000288
2013,Romanian,27.110278,0.00000273
2013,Galician,20.743681,0.00000209
2013,Serbian,20.333336,0.00000205
2013,Ukrainian,16.573278,0.00000167
2013,Thai,15.827307,0.00000159
2013,Lithuanian,13.551794,0.00000136
2013,Persian,13.176175,0.00000133
2013,Akan,9.786604,0.00000099
2013,Chinese,9.028192,0.00000091
2013,Basque,7.910246,0.00000080
2013,Slovenian,7.902072,0.00000080
2013,Belarusian,4.892776,0.00000049
2013,Esperanto,4.891254,0.00000049
2013,Bosnian,4.139906,0.00000042
2013,Malay,4.138741,0.00000042
2013,Quechua,4.137455,0.00000042
2013,Armenian,3.38664,0.00000034
2013,Punjabi,3.009064,0.00000030
2013,Burmese,2.25749,0.00000023
2013,Macedonian,2.256794,0.00000023
2013,Albanian,2.256794,0.00000023
2013,Shona,1.128758,0.00000011
2013,Wolof,0.752265,0.00000008
2014,Portuguese-B,8840489.888,0.95534329
2014,English,249904.387,0.02700580
2014,Portuguese-P,125703.9433,0.01358414
2014,Spanish,26788.13231,0.00289485
2014,Italian,2753.476796,0.00029755
2014,German,2262.840807,0.00024453
2014,French,1343.425387,0.00014518
2014,Japanese,1190.899711,0.00012869
2014,Chinese,792.982359,0.00008569
2014,Breton,427.063032,0.00004615
2014,Russian,396.42587,0.00004284
2014,Chineset,366.099458,0.00003956
2014,Arabic,366.033788,0.00003956
2014,Afrikaans,243.986604,0.00002637
2014,Swedish,152.541802,0.00001648
2014,Turkish,122.022503,0.00001319
2014,Dutch,121.987899,0.00001318
2014,Korean,121.977191,0.00001318
2014,Thai,60.988595,0.00000659
2014,Czech,30.494298,0.00000330
2014,Danish,30.494298,0.00000330
2014,Persian,30.494298,0.00000330
2014,Polish,30.494298,0.00000330
2014,Indonesian,0,0.00000000
2015,Portuguese-B,8998158.75,0.96994205
2015,English,152895.2622,0.01648110
2015,Portuguese-P,96458.41632,0.01039758
2015,Spanish,19621.70734,0.00211509
2015,Italian,1621.814699,0.00017482
2015,French,1621.415405,0.00017478
2015,Chinese,1522.166462,0.00016408
2015,German,1031.387633,0.00011118
2015,Japanese,884.247369,0.00009532
2015,Russian,589.525854,0.00006355
2015,Chineset,540.14174,0.00005822
2015,Breton,343.601267,0.00003704
2015,Afrikaans,245.470831,0.00002646
2015,Indonesian,245.465015,0.00002646
2015,Azerbaijani,196.363238,0.00002117
2015,Korean,196.339246,0.00002116
2015,Akan,147.254435,0.00001587
2015,Turkish,98.176047,0.00001058
2015,Croatian,98.169992,0.00001058
2015,Cebuano,98.169623,0.00001058
2015,Swedish,98.169623,0.00001058
2015,Danish,98.169623,0.00001058
2015,Zulu,49.084812,0.00000529
2015,Xhosa,49.084812,0.00000529
2015,Esperanto,49.084812,0.00000529
2015,Bosnian,49.084812,0.00000529
2015,Norwegian,0,0.00000000
2015,Arabic,0,0.00000000
2015,Catalan,0,0.00000000
2015,Uzbek,0,0.00000000
2015,Czech,0,0.00000000
